sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI102	del_chr_12q	0	0.85	0.05882352941176471	0	chr_12q	6e-4	no
SCI102	del_chr_13q_RB1	0	0.85	0.05882352941176471	0	chr_13q_RB1	6e-4	no
SCI102	del_chr_14q_MAX	0	0.85	0.05882352941176471	0	chr_14q_MAX	6e-4	no
SCI102	del_chr_14q_TRAF3	0	0.85	0.05882352941176471	0	chr_14q_TRAF3	6e-4	no
SCI102	del_chr_15q	0.021	0.85	0.05882352941176471	0	chr_15q	8e-4	no
SCI102	del_chr_16p	0	0.85	0.05882352941176471	0	chr_16p	0.0015	no
SCI102	del_chr_16q_CYLD	0.046	0.85	0.05882352941176471	0	chr_16q_CYLD	0.001	no
SCI102	del_chr_17p_TP53	0	0.85	0.05882352941176471	0	chr_17p_TP53	0.0012	no
SCI102	del_chr_17q	0.001	0.85	0.05882352941176471	0	chr_17q	9e-4	no
SCI102	del_chr_18p	0	0.85	0.05882352941176471	0	chr_18p	6e-4	no
SCI102	del_chr_18q	0	0.85	0.05882352941176471	0	chr_18q	7e-4	no
SCI102	del_chr_19p	0.02	0.85	0.05882352941176471	0	chr_19p	0.0013	no
SCI102	del_chr_19q	0.021	0.85	0.05882352941176471	0	chr_19q	0.0015	no
SCI102	del_chr_20p	0	0.85	0.05882352941176471	0	chr_20p	6e-4	no
SCI102	del_chr_20q	0	0.85	0.05882352941176471	0	chr_20q	6e-4	no
SCI102	del_chr_21q	0	0.85	0.05882352941176471	0	chr_21q	0.0013	no
SCI102	del_chr_22q	0.006	0.85	0.05882352941176471	0	chr_22q	8e-4	no
SCI102	HyperDiploidy	0	0.85	0.05882352941176471	0	NA	7e-4	NA
SCI103	amp_chr_1p_NOTCH2	0.004	0.78	0.06410256410256411	0	chr_1p_NOTCH2	8e-4	no
SCI103	amp_chr_1q_CKS1B	0.382	0.78	0.06410256410256411	1	chr_1q_CKS1B	0.001	no
SCI103	amp_chr_2p	0.046	0.78	0.06410256410256411	0	chr_2p	6e-4	no
SCI103	amp_chr_2q	0.046	0.78	0.06410256410256411	0	chr_2q	6e-4	no
SCI103	amp_chr_3p	0	0.78	0.06410256410256411	0	chr_3p	0.0012	yes
SCI103	amp_chr_3q	0	0.78	0.06410256410256411	0	chr_3q	0.001	yes
SCI103	amp_chr_4p	0.048	0.78	0.06410256410256411	0	chr_4p	0.0021	no
SCI103	amp_chr_4q	0.091	0.78	0.06410256410256411	1	chr_4q	0.0012	no
SCI103	amp_chr_5p	0.016	0.78	0.06410256410256411	0	chr_5p	8e-4	yes
SCI103	amp_chr_5q	0.017	0.78	0.06410256410256411	0	chr_5q	6e-4	yes
SCI103	amp_chr_6p	0.068	0.78	0.06410256410256411	1	chr_6p	8e-4	no
SCI103	amp_chr_6q	0.118	0.78	0.06410256410256411	1	chr_6q	0.0022	no
SCI103	amp_chr_7p	0	0.78	0.06410256410256411	0	chr_7p	7e-4	yes
SCI103	amp_chr_7q	0	0.78	0.06410256410256411	0	chr_7q	0.001	yes
SCI103	amp_chr_8p	0.054	0.78	0.06410256410256411	0	chr_8p	0.0016	no
SCI103	amp_chr_8q_MYC	0.049	0.78	0.06410256410256411	0	chr_8q_MYC	8e-4	no
SCI103	amp_chr_8q_MYC_enhancer	0.049	0.78	0.06410256410256411	0	chr_8q_MYC_enhancer	8e-4	no
SCI103	amp_chr_9p	-999	0.78	0.06410256410256411	-999	chr_9p	0.0028	yes
SCI103	amp_chr_9q	-999	0.78	0.06410256410256411	-999	chr_9q	0.0043	yes
SCI103	amp_chr_10p	0.008	0.78	0.06410256410256411	0	chr_10p	0.0013	no
SCI103	amp_chr_10q	0.032	0.78	0.06410256410256411	0	chr_10q	9e-4	no
SCI103	amp_chr_11p	-999	0.78	0.06410256410256411	-999	chr_11p	0.0012	yes
SCI103	amp_chr_11q_CCND1	-999	0.78	0.06410256410256411	-999	chr_11q_CCND1	0.0012	yes
SCI103	amp_chr_12p	0	0.78	0.06410256410256411	0	chr_12p	7e-4	no
SCI103	amp_chr_12q	0	0.78	0.06410256410256411	0	chr_12q	7e-4	no
SCI103	amp_chr_13q	0	0.78	0.06410256410256411	0	chr_13q	6e-4	no
SCI103	amp_chr_14q	0.039	0.78	0.06410256410256411	0	chr_14q	0.0012	no
SCI103	amp_chr_15q	-999	0.78	0.06410256410256411	-999	chr_15q	0.0018	yes
SCI103	amp_chr_16p	0	0.78	0.06410256410256411	0	chr_16p	0.0029	no
SCI103	amp_chr_16q	0	0.78	0.06410256410256411	0	chr_16q	0.0019	no
SCI103	amp_chr_17p	0	0.78	0.06410256410256411	0	chr_17p	0.0024	no
SCI103	amp_chr_17q	0	0.78	0.06410256410256411	0	chr_17q	0.0015	no
SCI103	amp_chr_18p	0.917	0.78	0.06410256410256411	1	chr_18p	0.0013	no
SCI103	amp_chr_18q	0.917	0.78	0.06410256410256411	1	chr_18q	0.0013	no
SCI103	amp_chr_19p	-999	0.78	0.06410256410256411	-999	chr_19p	0.0031	yes
SCI103	amp_chr_19q	-999	0.78	0.06410256410256411	-999	chr_19q	0.0018	yes
SCI103	amp_chr_20p	0.002	0.78	0.06410256410256411	0	chr_20p	0.0014	no
SCI103	amp_chr_20q	0	0.78	0.06410256410256411	0	chr_20q	0.0022	no
SCI103	amp_chr_21q	-999	0.78	0.06410256410256411	-999	chr_21q	0.0021	yes
SCI103	amp_chr_22q	0	0.78	0.06410256410256411	0	chr_22q	0.0019	no
SCI103	del_chr_1p_CDKN2C	0	0.78	0.06410256410256411	0	chr_1p_CDKN2C	8e-4	no
SCI103	del_chr_1p_EVI5	0	0.78	0.06410256410256411	0	chr_1p_EVI5	8e-4	no
SCI103	del_chr_1p_TENT5C	0	0.78	0.06410256410256411	0	chr_1p_TENT5C	8e-4	no
SCI103	del_chr_1q	0	0.78	0.06410256410256411	0	chr_1q	0.0012	no
SCI103	del_chr_2p	0	0.78	0.06410256410256411	0	chr_2p	6e-4	no
SCI103	del_chr_2q	0	0.78	0.06410256410256411	0	chr_2q	6e-4	no
SCI103	del_chr_3p	0.024	0.78	0.06410256410256411	0	chr_3p	0.0012	no
SCI103	del_chr_3q	0.015	0.78	0.06410256410256411	0	chr_3q	0.001	no
SCI103	del_chr_4p	0	0.78	0.06410256410256411	0	chr_4p	0.0021	no
SCI103	del_chr_4q	0	0.78	0.06410256410256411	0	chr_4q	0.0012	no
SCI103	del_chr_5p	0	0.78	0.06410256410256411	0	chr_5p	8e-4	no
SCI103	del_chr_5q	0	0.78	0.06410256410256411	0	chr_5q	6e-4	no
SCI103	del_chr_6p	0	0.78	0.06410256410256411	0	chr_6p	8e-4	no
SCI103	del_chr_6q	0	0.78	0.06410256410256411	0	chr_6q	0.0022	no
SCI103	del_chr_7p	0.005	0.78	0.06410256410256411	0	chr_7p	7e-4	no
SCI103	del_chr_7q	0.009	0.78	0.06410256410256411	0	chr_7q	0.001	no
SCI103	del_chr_8p	0	0.78	0.06410256410256411	0	chr_8p	0.0016	no
SCI103	del_chr_8q	0	0.78	0.06410256410256411	0	chr_8q	8e-4	no
SCI103	del_chr_9p	0	0.78	0.06410256410256411	0	chr_9p	0.0028	no
SCI103	del_chr_9q	0	0.78	0.06410256410256411	0	chr_9q	0.0043	no
SCI103	del_chr_10p	0	0.78	0.06410256410256411	0	chr_10p	0.0013	no
SCI103	del_chr_10q_NFKB2	0	0.78	0.06410256410256411	0	chr_10q_NFKB2	9e-4	no
SCI103	del_chr_11p	0	0.78	0.06410256410256411	0	chr_11p	0.0012	no
SCI103	del_chr_11q_BIRC2	0	0.78	0.06410256410256411	0	chr_11q_BIRC2	0.002	no
SCI103	del_chr_12p	0.111	0.78	0.06410256410256411	1	chr_12p	7e-4	no
SCI103	del_chr_12q	0.111	0.78	0.06410256410256411	1	chr_12q	7e-4	no
SCI103	del_chr_13q_RB1	0.956	0.78	0.06410256410256411	1	chr_13q_RB1	6e-4	no
SCI103	del_chr_14q_MAX	0	0.78	0.06410256410256411	0	chr_14q_MAX	9e-4	no
SCI103	del_chr_14q_TRAF3	0	0.78	0.06410256410256411	0	chr_14q_TRAF3	9e-4	no
SCI103	del_chr_15q	0	0.78	0.06410256410256411	0	chr_15q	0.0018	no
SCI103	del_chr_16p	0.398	0.78	0.06410256410256411	1	chr_16p	0.0029	no
SCI103	del_chr_16q_CYLD	0.597	0.78	0.06410256410256411	1	chr_16q_CYLD	0.0017	no
SCI103	del_chr_17p_TP53	0.04	0.78	0.06410256410256411	0	chr_17p_TP53	0.0019	no
SCI103	del_chr_17q	0.046	0.78	0.06410256410256411	0	chr_17q	0.0015	no
SCI103	del_chr_18p	0	0.78	0.06410256410256411	0	chr_18p	0.0013	no
SCI103	del_chr_18q	0	0.78	0.06410256410256411	0	chr_18q	0.0013	no
SCI103	del_chr_19p	0	0.78	0.06410256410256411	0	chr_19p	0.0031	no
SCI103	del_chr_19q	0	0.78	0.06410256410256411	0	chr_19q	0.0018	no
SCI103	del_chr_20p	0	0.78	0.06410256410256411	0	chr_20p	0.0014	no
SCI103	del_chr_20q	0.006	0.78	0.06410256410256411	0	chr_20q	0.0022	no
SCI103	del_chr_21q	0	0.78	0.06410256410256411	0	chr_21q	0.0021	no
SCI103	del_chr_22q	0.036	0.78	0.06410256410256411	0	chr_22q	0.0019	no
SCI103	HyperDiploidy	0.8955	0.78	0.06410256410256411	1	NA	0.00195	NA
SCI104	amp_chr_1p_NOTCH2	0	0.18	0.2777777777777778	0	chr_1p_NOTCH2	5e-4	no
SCI104	amp_chr_1q_CKS1B	0	0.18	0.2777777777777778	0	chr_1q_CKS1B	6e-4	no
SCI104	amp_chr_2p	0	0.18	0.2777777777777778	0	chr_2p	6e-4	no
SCI104	amp_chr_2q	0	0.18	0.2777777777777778	0	chr_2q	5e-4	no
SCI104	amp_chr_3p	0	0.18	0.2777777777777778	0	chr_3p	6e-4	yes
SCI104	amp_chr_3q	0	0.18	0.2777777777777778	0	chr_3q	7e-4	yes
SCI104	amp_chr_4p	0	0.18	0.2777777777777778	0	chr_4p	9e-4	no
SCI104	amp_chr_4q	0	0.18	0.2777777777777778	0	chr_4q	5e-4	no
SCI104	amp_chr_5p	0	0.18	0.2777777777777778	0	chr_5p	9e-4	yes
SCI104	amp_chr_5q	0	0.18	0.2777777777777778	0	chr_5q	5e-4	yes
SCI104	amp_chr_6p	0	0.18	0.2777777777777778	0	chr_6p	5e-4	no
SCI104	amp_chr_6q	0	0.18	0.2777777777777778	0	chr_6q	5e-4	no
SCI104	amp_chr_7p	0	0.18	0.2777777777777778	0	chr_7p	7e-4	yes
SCI104	amp_chr_7q	0	0.18	0.2777777777777778	0	chr_7q	0.0011	yes
SCI104	amp_chr_8p	0	0.18	0.2777777777777778	0	chr_8p	5e-4	no
SCI104	amp_chr_8q_MYC	0	0.18	0.2777777777777778	0	chr_8q_MYC	5e-4	no
SCI104	amp_chr_8q_MYC_enhancer	0	0.18	0.2777777777777778	0	chr_8q_MYC_enhancer	5e-4	no
SCI104	amp_chr_9p	0	0.18	0.2777777777777778	0	chr_9p	0.0019	yes
SCI104	amp_chr_9q	0.07	0.18	0.2777777777777778	0	chr_9q	0.0037	yes
SCI104	amp_chr_10p	0.003	0.18	0.2777777777777778	0	chr_10p	5e-4	no
SCI104	amp_chr_10q	0.003	0.18	0.2777777777777778	0	chr_10q	5e-4	no
SCI104	amp_chr_11p	0.048	0.18	0.2777777777777778	0	chr_11p	0.0012	yes
SCI104	amp_chr_11q_CCND1	0.248	0.18	0.2777777777777778	0	chr_11q_CCND1	6e-4	yes
SCI104	amp_chr_12p	0	0.18	0.2777777777777778	0	chr_12p	9e-4	no
SCI104	amp_chr_12q	0	0.18	0.2777777777777778	0	chr_12q	5e-4	no
SCI104	amp_chr_13q	0	0.18	0.2777777777777778	0	chr_13q	6e-4	no
SCI104	amp_chr_14q	0.024	0.18	0.2777777777777778	0	chr_14q	6e-4	no
SCI104	amp_chr_15q	0.033	0.18	0.2777777777777778	0	chr_15q	6e-4	yes
SCI104	amp_chr_16p	0.05	0.18	0.2777777777777778	0	chr_16p	0.0022	no
SCI104	amp_chr_16q	0	0.18	0.2777777777777778	0	chr_16q	8e-4	no
SCI104	amp_chr_17p	0.056	0.18	0.2777777777777778	0	chr_17p	9e-4	no
SCI104	amp_chr_17q	0.026	0.18	0.2777777777777778	0	chr_17q	9e-4	no
SCI104	amp_chr_18p	0	0.18	0.2777777777777778	0	chr_18p	7e-4	no
SCI104	amp_chr_18q	0	0.18	0.2777777777777778	0	chr_18q	8e-4	no
SCI104	amp_chr_19p	0	0.18	0.2777777777777778	0	chr_19p	0.0013	yes
SCI104	amp_chr_19q	0	0.18	0.2777777777777778	0	chr_19q	0.0013	yes
SCI104	amp_chr_20p	0.017	0.18	0.2777777777777778	0	chr_20p	8e-4	no
SCI104	amp_chr_20q	0.018	0.18	0.2777777777777778	0	chr_20q	0.0011	no
SCI104	amp_chr_21q	0	0.18	0.2777777777777778	0	chr_21q	0.0016	yes
SCI104	amp_chr_22q	0.047	0.18	0.2777777777777778	0	chr_22q	0.0014	no
SCI104	del_chr_1p_CDKN2C	0.001	0.18	0.2777777777777778	0	chr_1p_CDKN2C	5e-4	no
SCI104	del_chr_1p_EVI5	0.001	0.18	0.2777777777777778	0	chr_1p_EVI5	5e-4	no
SCI104	del_chr_1p_TENT5C	0.001	0.18	0.2777777777777778	0	chr_1p_TENT5C	5e-4	no
SCI104	del_chr_1q	0	0.18	0.2777777777777778	0	chr_1q	6e-4	no
SCI104	del_chr_2p	0.005	0.18	0.2777777777777778	0	chr_2p	6e-4	no
SCI104	del_chr_2q	0.016	0.18	0.2777777777777778	0	chr_2q	5e-4	no
SCI104	del_chr_3p	0.043	0.18	0.2777777777777778	0	chr_3p	6e-4	no
SCI104	del_chr_3q	0.038	0.18	0.2777777777777778	0	chr_3q	7e-4	no
SCI104	del_chr_4p	0.105	0.18	0.2777777777777778	0	chr_4p	9e-4	no
SCI104	del_chr_4q	0.067	0.18	0.2777777777777778	0	chr_4q	5e-4	no
SCI104	del_chr_5p	0.146	0.18	0.2777777777777778	0	chr_5p	9e-4	no
SCI104	del_chr_5q	0.023	0.18	0.2777777777777778	0	chr_5q	5e-4	no
SCI104	del_chr_6p	0.02	0.18	0.2777777777777778	0	chr_6p	5e-4	no
SCI104	del_chr_6q	0.02	0.18	0.2777777777777778	0	chr_6q	5e-4	no
SCI104	del_chr_7p	0.024	0.18	0.2777777777777778	0	chr_7p	7e-4	no
SCI104	del_chr_7q	0.049	0.18	0.2777777777777778	0	chr_7q	0.0011	no
SCI104	del_chr_8p	0.035	0.18	0.2777777777777778	0	chr_8p	5e-4	no
SCI104	del_chr_8q	0.035	0.18	0.2777777777777778	0	chr_8q	5e-4	no
SCI104	del_chr_9p	0.115	0.18	0.2777777777777778	0	chr_9p	0.0019	no
SCI104	del_chr_9q	0	0.18	0.2777777777777778	0	chr_9q	0.0037	no
SCI104	del_chr_10p	0	0.18	0.2777777777777778	0	chr_10p	5e-4	no
SCI104	del_chr_10q_NFKB2	0.02	0.18	0.2777777777777778	0	chr_10q_NFKB2	5e-4	no
SCI104	del_chr_11p	0	0.18	0.2777777777777778	0	chr_11p	0.0012	no
SCI104	del_chr_11q_BIRC2	0	0.18	0.2777777777777778	0	chr_11q_BIRC2	6e-4	no
SCI104	del_chr_12p	0.007	0.18	0.2777777777777778	0	chr_12p	9e-4	no
SCI104	del_chr_12q	0.033	0.18	0.2777777777777778	0	chr_12q	5e-4	no
SCI104	del_chr_13q_RB1	0.121	0.18	0.2777777777777778	0	chr_13q_RB1	6e-4	no
SCI104	del_chr_14q_MAX	0	0.18	0.2777777777777778	0	chr_14q_MAX	6e-4	no
SCI104	del_chr_14q_TRAF3	0	0.18	0.2777777777777778	0	chr_14q_TRAF3	6e-4	no
SCI104	del_chr_15q	0	0.18	0.2777777777777778	0	chr_15q	6e-4	no
SCI104	del_chr_16p	0	0.18	0.2777777777777778	0	chr_16p	0.0022	no
SCI104	del_chr_16q_CYLD	0.03	0.18	0.2777777777777778	0	chr_16q_CYLD	8e-4	no
SCI104	del_chr_17p_TP53	0	0.18	0.2777777777777778	0	chr_17p_TP53	9e-4	no
SCI104	del_chr_17q	0	0.18	0.2777777777777778	0	chr_17q	9e-4	no
SCI104	del_chr_18p	0.059	0.18	0.2777777777777778	0	chr_18p	7e-4	no
SCI104	del_chr_18q	0.06	0.18	0.2777777777777778	0	chr_18q	8e-4	no
SCI104	del_chr_19p	0.089	0.18	0.2777777777777778	0	chr_19p	0.0013	no
SCI104	del_chr_19q	0.072	0.18	0.2777777777777778	0	chr_19q	0.0013	no
SCI104	del_chr_20p	0	0.18	0.2777777777777778	0	chr_20p	8e-4	no
SCI104	del_chr_20q	0	0.18	0.2777777777777778	0	chr_20q	0.0011	no
SCI104	del_chr_21q	0.004	0.18	0.2777777777777778	0	chr_21q	0.0016	no
SCI104	del_chr_22q	0	0.18	0.2777777777777778	0	chr_22q	0.0014	no
SCI104	HyperDiploidy	0	0.18	0.2777777777777778	0	NA	0.00195	NA
SCI105	amp_chr_1p_NOTCH2	0	0.22	0.2272727272727273	0	chr_1p_NOTCH2	6e-4	no
SCI105	amp_chr_1q_CKS1B	0	0.22	0.2272727272727273	0	chr_1q_CKS1B	6e-4	no
SCI105	amp_chr_2p	0	0.22	0.2272727272727273	0	chr_2p	9e-4	no
SCI105	amp_chr_2q	0	0.22	0.2272727272727273	0	chr_2q	5e-4	no
SCI105	amp_chr_3p	0	0.22	0.2272727272727273	0	chr_3p	4e-4	yes
SCI105	amp_chr_3q	0	0.22	0.2272727272727273	0	chr_3q	4e-4	yes
SCI105	amp_chr_4p	0	0.22	0.2272727272727273	0	chr_4p	4e-4	no
SCI105	amp_chr_4q	0	0.22	0.2272727272727273	0	chr_4q	4e-4	no
SCI105	amp_chr_5p	-999	0.22	0.2272727272727273	-999	chr_5p	5e-4	yes
SCI105	amp_chr_5q	-999	0.22	0.2272727272727273	-999	chr_5q	5e-4	yes
SCI105	amp_chr_6p	0.011	0.22	0.2272727272727273	0	chr_6p	4e-4	no
SCI105	amp_chr_6q	0.011	0.22	0.2272727272727273	0	chr_6q	4e-4	no
SCI105	amp_chr_7p	0	0.22	0.2272727272727273	0	chr_7p	5e-4	yes
SCI105	amp_chr_7q	0	0.22	0.2272727272727273	0	chr_7q	5e-4	yes
SCI105	amp_chr_8p	0	0.22	0.2272727272727273	0	chr_8p	5e-4	no
SCI105	amp_chr_8q_MYC	0.011	0.22	0.2272727272727273	0	chr_8q_MYC	5e-4	no
SCI105	amp_chr_8q_MYC_enhancer	0.011	0.22	0.2272727272727273	0	chr_8q_MYC_enhancer	5e-4	no
SCI105	amp_chr_9p	-999	0.22	0.2272727272727273	-999	chr_9p	6e-4	yes
SCI105	amp_chr_9q	-999	0.22	0.2272727272727273	-999	chr_9q	6e-4	yes
SCI105	amp_chr_10p	0	0.22	0.2272727272727273	0	chr_10p	8e-4	no
SCI105	amp_chr_10q	0	0.22	0.2272727272727273	0	chr_10q	7e-4	no
SCI105	amp_chr_11p	-999	0.22	0.2272727272727273	-999	chr_11p	5e-4	yes
SCI105	amp_chr_11q_CCND1	-999	0.22	0.2272727272727273	-999	chr_11q_CCND1	5e-4	yes
SCI105	amp_chr_12p	0	0.22	0.2272727272727273	0	chr_12p	5e-4	no
SCI105	amp_chr_12q	0	0.22	0.2272727272727273	0	chr_12q	5e-4	no
SCI105	amp_chr_13q	0	0.22	0.2272727272727273	0	chr_13q	6e-4	no
SCI105	amp_chr_14q	0	0.22	0.2272727272727273	0	chr_14q	7e-4	no
SCI105	amp_chr_15q	-999	0.22	0.2272727272727273	-999	chr_15q	8e-4	yes
SCI105	amp_chr_16p	0	0.22	0.2272727272727273	0	chr_16p	0.0012	no
SCI105	amp_chr_16q	0.057	0.22	0.2272727272727273	0	chr_16q	8e-4	no
SCI105	amp_chr_17p	0	0.22	0.2272727272727273	0	chr_17p	6e-4	no
SCI105	amp_chr_17q	0	0.22	0.2272727272727273	0	chr_17q	6e-4	no
SCI105	amp_chr_18p	0	0.22	0.2272727272727273	0	chr_18p	0.001	no
SCI105	amp_chr_18q	0	0.22	0.2272727272727273	0	chr_18q	7e-4	no
SCI105	amp_chr_19p	-999	0.22	0.2272727272727273	-999	chr_19p	0.0016	yes
SCI105	amp_chr_19q	-999	0.22	0.2272727272727273	-999	chr_19q	0.0011	yes
SCI105	amp_chr_20p	0	0.22	0.2272727272727273	0	chr_20p	0.001	no
SCI105	amp_chr_20q	0	0.22	0.2272727272727273	0	chr_20q	9e-4	no
SCI105	amp_chr_21q	-999	0.22	0.2272727272727273	-999	chr_21q	0.0016	yes
SCI105	amp_chr_22q	0	0.22	0.2272727272727273	0	chr_22q	9e-4	no
SCI105	del_chr_1p_CDKN2C	0.005	0.22	0.2272727272727273	0	chr_1p_CDKN2C	6e-4	no
SCI105	del_chr_1p_EVI5	0.005	0.22	0.2272727272727273	0	chr_1p_EVI5	6e-4	no
SCI105	del_chr_1p_TENT5C	0.005	0.22	0.2272727272727273	0	chr_1p_TENT5C	6e-4	no
SCI105	del_chr_1q	0.05	0.22	0.2272727272727273	0	chr_1q	6e-4	no
SCI105	del_chr_2p	0.034	0.22	0.2272727272727273	0	chr_2p	9e-4	no
SCI105	del_chr_2q	0.008	0.22	0.2272727272727273	0	chr_2q	5e-4	no
SCI105	del_chr_3p	0.033	0.22	0.2272727272727273	0	chr_3p	4e-4	no
SCI105	del_chr_3q	0.033	0.22	0.2272727272727273	0	chr_3q	4e-4	no
SCI105	del_chr_4p	0.01	0.22	0.2272727272727273	0	chr_4p	4e-4	no
SCI105	del_chr_4q	0.01	0.22	0.2272727272727273	0	chr_4q	4e-4	no
SCI105	del_chr_5p	0	0.22	0.2272727272727273	0	chr_5p	5e-4	no
SCI105	del_chr_5q	0	0.22	0.2272727272727273	0	chr_5q	5e-4	no
SCI105	del_chr_6p	0	0.22	0.2272727272727273	0	chr_6p	4e-4	no
SCI105	del_chr_6q	0	0.22	0.2272727272727273	0	chr_6q	4e-4	no
SCI105	del_chr_7p	0.099	0.22	0.2272727272727273	0	chr_7p	5e-4	no
SCI105	del_chr_7q	0.099	0.22	0.2272727272727273	0	chr_7q	5e-4	no
SCI105	del_chr_8p	0.023	0.22	0.2272727272727273	0	chr_8p	5e-4	no
SCI105	del_chr_8q	0.023	0.22	0.2272727272727273	0	chr_8q	5e-4	no
SCI105	del_chr_9p	0	0.22	0.2272727272727273	0	chr_9p	6e-4	no
SCI105	del_chr_9q	0	0.22	0.2272727272727273	0	chr_9q	6e-4	no
SCI105	del_chr_10p	0.034	0.22	0.2272727272727273	0	chr_10p	8e-4	no
SCI105	del_chr_10q_NFKB2	0	0.22	0.2272727272727273	0	chr_10q_NFKB2	6e-4	no
SCI105	del_chr_11p	0	0.22	0.2272727272727273	0	chr_11p	5e-4	no
SCI105	del_chr_11q_BIRC2	0	0.22	0.2272727272727273	0	chr_11q_BIRC2	5e-4	no
SCI105	del_chr_12p	0.072	0.22	0.2272727272727273	0	chr_12p	5e-4	no
SCI105	del_chr_12q	0.072	0.22	0.2272727272727273	0	chr_12q	5e-4	no
SCI105	del_chr_13q_RB1	0	0.22	0.2272727272727273	0	chr_13q_RB1	6e-4	no
SCI105	del_chr_14q_MAX	0	0.22	0.2272727272727273	0	chr_14q_MAX	6e-4	no
SCI105	del_chr_14q_TRAF3	0	0.22	0.2272727272727273	0	chr_14q_TRAF3	6e-4	no
SCI105	del_chr_15q	0	0.22	0.2272727272727273	0	chr_15q	8e-4	no
SCI105	del_chr_16p	0.062	0.22	0.2272727272727273	0	chr_16p	0.0012	no
SCI105	del_chr_16q_CYLD	0	0.22	0.2272727272727273	0	chr_16q_CYLD	8e-4	no
SCI105	del_chr_17p_TP53	0.058	0.22	0.2272727272727273	0	chr_17p_TP53	6e-4	no
SCI105	del_chr_17q	0.092	0.22	0.2272727272727273	0	chr_17q	6e-4	no
SCI105	del_chr_18p	0.049	0.22	0.2272727272727273	0	chr_18p	0.001	no
SCI105	del_chr_18q	0.046	0.22	0.2272727272727273	0	chr_18q	7e-4	no
SCI105	del_chr_19p	0	0.22	0.2272727272727273	0	chr_19p	0.0016	no
SCI105	del_chr_19q	0	0.22	0.2272727272727273	0	chr_19q	0.0011	no
SCI105	del_chr_20p	0.054	0.22	0.2272727272727273	0	chr_20p	0.001	no
SCI105	del_chr_20q	0.045	0.22	0.2272727272727273	0	chr_20q	9e-4	no
SCI105	del_chr_21q	0	0.22	0.2272727272727273	0	chr_21q	0.0016	no
SCI105	del_chr_22q	0.068	0.22	0.2272727272727273	0	chr_22q	9e-4	no
SCI105	HyperDiploidy	1	0.22	0.2272727272727273	1	NA	6e-4	NA
pM7207	amp_chr_1p_NOTCH2	0	0.32	0.15625	0	chr_1p_NOTCH2	4e-4	no
pM7207	amp_chr_1q_CKS1B	0	0.32	0.15625	0	chr_1q_CKS1B	4e-4	no
pM7207	amp_chr_2p	0	0.32	0.15625	0	chr_2p	4e-4	no
pM7207	amp_chr_2q	0	0.32	0.15625	0	chr_2q	4e-4	no
pM7207	amp_chr_3p	0	0.32	0.15625	0	chr_3p	6e-4	yes
pM7207	amp_chr_3q	0	0.32	0.15625	0	chr_3q	7e-4	yes
pM7207	amp_chr_4p	0	0.32	0.15625	0	chr_4p	8e-4	no
pM7207	amp_chr_4q	0	0.32	0.15625	0	chr_4q	5e-4	no
pM7207	amp_chr_5p	0	0.32	0.15625	0	chr_5p	4e-4	yes
pM7207	amp_chr_5q	0	0.32	0.15625	0	chr_5q	4e-4	yes
pM7207	amp_chr_6p	0	0.32	0.15625	0	chr_6p	7e-4	no
pM7207	amp_chr_6q	0	0.32	0.15625	0	chr_6q	5e-4	no
pM7207	amp_chr_7p	0	0.32	0.15625	0	chr_7p	4e-4	yes
pM7207	amp_chr_7q	0	0.32	0.15625	0	chr_7q	4e-4	yes
pM7207	amp_chr_8p	0	0.32	0.15625	0	chr_8p	5e-4	no
pM7207	amp_chr_8q_MYC	0.006	0.32	0.15625	0	chr_8q_MYC	5e-4	no
pM7207	amp_chr_8q_MYC_enhancer	0.006	0.32	0.15625	0	chr_8q_MYC_enhancer	5e-4	no
pM7207	amp_chr_9p	0	0.32	0.15625	0	chr_9p	5e-4	yes
pM7207	amp_chr_9q	0	0.32	0.15625	0	chr_9q	5e-4	yes
pM7207	amp_chr_10p	0	0.32	0.15625	0	chr_10p	9e-4	no
pM7207	amp_chr_10q	0.002	0.32	0.15625	0	chr_10q	9e-4	no
pM7207	amp_chr_11p	0	0.32	0.15625	0	chr_11p	5e-4	yes
pM7207	amp_chr_11q_CCND1	0	0.32	0.15625	0	chr_11q_CCND1	5e-4	yes
pM7207	amp_chr_12p	0	0.32	0.15625	0	chr_12p	5e-4	no
pM7207	amp_chr_12q	0	0.32	0.15625	0	chr_12q	5e-4	no
pM7207	amp_chr_13q	0	0.32	0.15625	0	chr_13q	6e-4	no
pM7207	amp_chr_14q	0	0.32	0.15625	0	chr_14q	7e-4	no
pM7207	amp_chr_15q	0	0.32	0.15625	0	chr_15q	9e-4	yes
pM7207	amp_chr_16p	0	0.32	0.15625	0	chr_16p	6e-4	no
pM7207	amp_chr_16q	0	0.32	0.15625	0	chr_16q	6e-4	no
pM7207	amp_chr_17p	0	0.32	0.15625	0	chr_17p	9e-4	no
pM7207	amp_chr_17q	0	0.32	0.15625	0	chr_17q	8e-4	no
pM7207	amp_chr_18p	0.015	0.32	0.15625	0	chr_18p	6e-4	no
pM7207	amp_chr_18q	0.015	0.32	0.15625	0	chr_18q	6e-4	no
pM7207	amp_chr_19p	0	0.32	0.15625	0	chr_19p	0.0011	yes
pM7207	amp_chr_19q	0	0.32	0.15625	0	chr_19q	9e-4	yes
